"hero_id","hero_name","cb_id","cb_lang_id","cb_params","de_id","de_lang_id","de_params","fam_1_id","fam_1_lang_id","fam_1_params","fam_2_id","fam_2_lang_id","fam_2_params","passive_1_id","passive_1_params","passive_2_id","passive_2_params","passive_3_id","passive_3_params","prop_1_id","prop_1_lang_id","prop_1_nested_1_collection_name","prop_1_nested_1_id","prop_1_nested_1_lang_id","prop_1_nested_1_params","prop_1_nested_2_collection_name","prop_1_nested_2_id","prop_1_nested_2_lang_id","prop_1_nested_2_params","prop_1_params","prop_2_id","prop_2_lang_id","prop_2_nested_1_collection_name","prop_2_nested_1_id","prop_2_nested_1_lang_id","prop_2_nested_1_params","prop_2_nested_2_collection_name","prop_2_nested_2_id","prop_2_nested_2_lang_id","prop_2_nested_2_params","prop_2_params","prop_3_id","prop_3_lang_id","prop_3_nested_1_id","prop_3_nested_1_lang_id","prop_3_nested_1_params","prop_3_nested_2_id","prop_3_nested_2_lang_id","prop_3_nested_2_params","prop_3_params","se_1_id","se_1_lang_id","se_1_nested_1_id","se_1_nested_1_lang_id","se_1_nested_1_params","se_1_nested_2_id","se_1_nested_2_lang_id","se_1_nested_2_params","se_1_params","se_2_id","se_2_lang_id","se_2_nested_1_id","se_2_nested_1_lang_id","se_2_nested_1_params","se_2_nested_2_id","se_2_nested_2_lang_id","se_2_nested_2_params","se_2_params","se_3_id","se_3_lang_id","se_3_nested_1_id","se_3_nested_1_lang_id","se_3_nested_1_params","se_3_params","se_4_id","se_4_lang_id","se_4_nested_1_id","se_4_nested_1_lang_id","se_4_nested_1_params","se_4_nested_2_id","se_4_nested_2_lang_id","se_4_nested_2_params","se_4_params","se_5_id","se_5_lang_id","se_5_params"
"cultist_mage","Balthazar","","","","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 335}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"trainer_purple_rare","trainer_purple_rare","","","","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 150}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"undead_horned_skeleton","Oberon","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 121}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","poison","specials.v2.statuseffect.minor.poison.all.enemies","","","","","","","{""TURNS"": 6, ""DAMAGE"": 108}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"undead_running_skeleton","Tyrum","clear_buffs_effect","specials.v2.clearbuffs.minorbuff.all.enemies","{}","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 310}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"blackguard_commander","Tiburtus","","","","","specials.v2.directeffect.damage.neartotargetminor.enemies","{""HEALTH"": 295}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","brittle","specials.v2.statuseffect.minor.defensemodifier.neartotarget.enemies","","","","","","","{""TURNS"": 6, ""DEFENSE"": -34.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"blackguard_knight","Rigard","clear_buffs_effect","specials.v2.clearbuffs.minordebuff.all.allies","{}","","specials.v2.directeffect.heal.all.allies","{""HEALTH"": 42}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"trainer_purple_epic","trainer_purple_epic","","","","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 150}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"undead_captain_warrior","Cyprian","","","","direct_effect_no_type","N/A","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","counter_attack_boril_cyprian","specials.v2.statuseffect.major.counterattack.neartotarget.allies","","","","","","","{""TURNS"": 5, ""DEFLECTION"": 125.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"undead_female_warrior","Sabina","clear_buffs_effect","specials.v2.clearbuffs.minorbuff.all.enemies","{}","","specials.v2.directeffect.heal.all.allies","{""HEALTH"": 42}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cultist_inventor","Quintus","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 270}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cultist_sorceress","Sartana","","","","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 452}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","poison_more","specials.v2.statuseffect.minor.poison.single.enemies","","","","","","","{""TURNS"": 6, ""DAMAGE"": 516}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"magitech_sniper","Domitia","clear_buffs_effect","specials.v2.clearbuffs.minorbuff.neartotarget.enemies","{}","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 440}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","barrier_holy","specials.v2.statuseffect.minor.yellowdefensemodifier.neartotarget.allies","","","","","","","{""TURNS"": 4, ""DEFENSE"": 94.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"underworld_champion","Obakan","","","","","specials.v2.directeffect.damage.neartotargetminor.enemies","{""HEALTH"": 310}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","counter_attack","specials.v2.statuseffect.minor.counterattack.single.allies","","","","","","","{""TURNS"": 4, ""DEFLECTION"": 115.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"rabbit_red","Squire Wabbit","","","","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 355}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","exhaust","specials.v2.statuseffect.minor.defensemodifier.single.allies","","","","","","","{""TURNS"": 3, ""DEFENSE"": -20.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fire_god_ares","Ares","","","","direct_effect_no_type","N/A","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ares_attack","specials.v2.statuseffect.minor.attackmodifier.neartotarget.allies","","","","","","","{""TURNS"": 4, ""ATTACK"": 54.0}","ares_crit","specials.v2.statuseffect.minor.critmodifier.neartotarget.allies","","","","","","","{""TURNS"": 4, ""CRIT"": -78.0}","ares_regen","specials.v2.statuseffect.minor.fixedhealthrecovery.neartotarget.allies","","","","{""TURNS"": 4, ""TOTAL"": 1160}","link_red_more","specials.v2.statuseffect.major.elementlink.red.allies","","","","","","","{""TURNS"": 6, ""ATTACK"": 115.0, ""DEFENSE"": 115.0}","","",""
"fire_god_natalya","Natalya","","","","direct_effect_no_type","N/A","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","burn_natalya","specials.v2.statuseffect.minor.burn.single.enemies","","","","","","","{""TURNS"": 4, ""DAMAGE"": 1228}","mana_regen_reduction_more","specials.v2.statuseffect.minor.managenerationmodifier.single.enemies","","","","","","","{""TURNS"": 4, ""MANAREGEN"": -54.0}","red_elemental_mana_more","specials.v2.statuseffect.major.elementlinkmana.red.allies","","","","{""TURNS"": 4, ""MANAREGEN"": 110.0}","","","","","","","","","","","",""
"pirate_swashbuckler","Captain Kestrel","","","","","specials.v2.directeffect.damage.neartotarget.enemies","{""HEALTH"": 215}","","","","","","","","","","","","","mana_feed","specials.v2.property.damageincreasedbytargetmana","","","","","","","","","{""MAXDAMAGE"": 120.0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pirate_cabin_boy","Peters","","","","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 320}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","silence","specials.v2.statuseffect.minor.silence.single.enemies","","","","","","","{""TURNS"": 3}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"rabbit_green","Jack O'Hare","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 180}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","exhaust","specials.v2.statuseffect.minor.defensemodifier.single.allies","","","","","","","{""TURNS"": 3, ""DEFENSE"": -20.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pirate_lady","Lady Locke","clear_buffs_effect","specials.v2.clearbuffs.minordebuff.all.allies","{}","direct_effect_no_type","N/A","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","curse_of_doom","specials.v2.statuseffect.minor.curseofdoom.neartotarget.enemies","","","","","","","{""TURNS"": 4, ""DAMAGE"": 4740}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"forest_god_oberon","Alberich","","","","direct_effect_no_type","N/A","{}","","","","","","","","","","","","","revival_chance_secondary","specials.v2.property.secondarydirecteffectwithchance.revival.all.allies","","","","","","","","","{""SECONDARYPOWER"": 1.0, ""SECONDARYEFFECTCHANCE"": 33.3}","","","","","","","","","","","","","","","","","","","","","hp_recovery_alberich","specials.v2.statuseffect.minor.fixedhealthrecovery.all.allies","","","","","","","{""TURNS"": 4, ""TOTAL"": 920}","mana_recovery","specials.v2.statuseffect.minor.manaovertime.small.all.allies","","","","","","","{""TURNS"": 4}","link_green_more","specials.v2.statuseffect.major.elementlink.green.allies","","","","{""TURNS"": 6, ""ATTACK"": 115.0, ""DEFENSE"": 115.0}","","","","","","","","","","","",""
"forest_god_zeline","Zeline","clear_buffs_effect","specials.v2.clearbuffs.minorbuff.all.enemies","{}","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 225}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","stun","specials.v2.statuseffect.minor.attackmodifier.all.enemies","","","","","","","{""TURNS"": 4, ""ATTACK"": -34.0}","green_elemental_mana_more","specials.v2.statuseffect.major.elementlinkmana.green.allies","","","","","","","{""TURNS"": 4, ""MANAREGEN"": 110.0}","","","","","","","","","","","","","","","","","",""
"ice_god_athena","Athena","","","","","specials.v2.directeffect.damage.neartotargetminor.enemies","{""HEALTH"": 335}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","crushed_defenses","specials.v2.statuseffect.minor.crusheddefense.neartotarget.enemies","","","","","","","{""TURNS"": 4, ""MAXMODIFIER"": 48, ""CHANGE"": -4.0, ""DEFENSE"": 59.0}","link_blue_more","specials.v2.statuseffect.major.elementlink.blue.allies","","","","","","","{""TURNS"": 6, ""ATTACK"": 115.0, ""DEFENSE"": 115.0}","","","","","","","","","","","","","","","","","",""
"ice_god_perseus","Perseus","","","","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 455}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","deep_wound","specials.v2.statuseffect.major.healmultiplier.single.enemies","","","","","","","{""TURNS"": 4, ""HEALING"": 0.0}","barrier_green","specials.v2.statuseffect.minor.greendefensemodifier.neartotarget.allies","","","","","","","{""TURNS"": 4, ""DEFENSE"": 94.0}","blue_elemental_mana_more","specials.v2.statuseffect.major.elementlinkmana.blue.allies","","","","{""TURNS"": 4, ""MANAREGEN"": 110.0}","","","","","","","","","","","",""
"rabbit_blue","Master Lepus","","","","","specials.v2.directeffect.damage.neartotargetminor.enemies","{""HEALTH"": 410}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","exhaust","specials.v2.statuseffect.minor.defensemodifier.single.allies","","","","","","","{""TURNS"": 3, ""DEFENSE"": -20.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"holy_god_musashi","Musashi","","","","","specials.v2.directeffect.damage.neartotargetminor.enemies","{""HEALTH"": 362}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lifesteal","specials.v2.statuseffect.minor.lifesteal.single.allies","","","","","","","{""TURNS"": 5, ""LIFESTEAL"": 36.0}","link_yellow_more","specials.v2.statuseffect.major.elementlink.yellow.allies","","","","","","","{""TURNS"": 6, ""ATTACK"": 115.0, ""DEFENSE"": 115.0}","","","","","","","","","","","","","","","","","",""
